web-scraper-order,web-scraper-start-url,link,link-href,name,price,description,image_url-src
"1769331008-1","https://www.tunisianet.com.tn/596-smartphone-tunisie?page=40&order=product.price.desc","Smartphone Lesia Young 1 | 2Go / 16Go | Vert","https://www.tunisianet.com.tn/smartphone-tunisie/91032-smartphone-lesia-young-1-2go-16go-vert.html","Smartphone Lesia Young 1 | 2Go / 16Go | Vert","159,000 DT","Double SIM - Ecran 5.5"" IPS - Processeur Quad-core - RAM 2 Go Extensible jusqu'à 4Go - Mémoire 16 Go - Système d’exploitation : Android - Caméra Arrière : 5MP / Frontale : 2MP - 4G - Reconnaissance faciale - Capacité de Batterie 2500 mAh - Wifi, Bluetooth - Couleur Vert - Garantie 1 an","https://www.tunisianet.com.tn/455548-large/smartphone-lesia-young-1-2go-16go-vert.jpg"
"1769331011-2","https://www.tunisianet.com.tn/596-smartphone-tunisie?page=40&order=product.price.desc","Smartphone Lesia Young 1 | 2Go / 16Go | Bleu","https://www.tunisianet.com.tn/smartphone-tunisie/91033-smartphone-lesia-young-1-2go-16go-bleu.html","Smartphone Lesia Young 1 | 2Go / 16Go | Bleu","159,000 DT","Double SIM - Ecran 5.5"" IPS - Processeur Quad-core - RAM 2 Go Extensible jusqu'à 4Go - Mémoire 16 Go - Système d’exploitation : Android - Caméra Arrière : 5MP / Frontale : 2MP - 4G - Reconnaissance faciale - Capacité de Batterie 2500 mAh - Wifi, Bluetooth - Couleur Bleu - Garantie 1 an","https://www.tunisianet.com.tn/455543-large/smartphone-lesia-young-1-2go-16go-bleu.jpg"
"1769331013-3","https://www.tunisianet.com.tn/596-smartphone-tunisie?page=40&order=product.price.desc","Smartphone Lesia Young 6 4Go /16Go  - Gold","https://www.tunisianet.com.tn/smartphone-tunisie/88988-smartphone-lesia-young-6-4go-16go-noir.html","Smartphone Lesia Young 6 4Go /16Go  - Gold","179,000 DT","Double SIM - Ecran 6"" - Processeur Octa-Core - RAM 2 Go Extensible jusqu'à 4Go - Mémoire 16 Go - Android 13 - DCaméra Arrière : 5MP / Frontale : 2MP - Réseau 3G - Reconnaissance faciale - Batterie 3000 mAh - Couleur Gold - Garantie 1 an","https://www.tunisianet.com.tn/444798-large/smartphone-lesia-young-6-4go-16go-noir.jpg"
"1769331016-4","https://www.tunisianet.com.tn/596-smartphone-tunisie?page=40&order=product.price.desc","Smartphone Lesia Young 6 4Go /16Go  - Noir","https://www.tunisianet.com.tn/smartphone-tunisie/88987-smartphone-lesia-young-6-4go-16go-noir.html","Smartphone Lesia Young 6 4Go /16Go  - Noir","179,000 DT","Double SIM - Ecran 6"" - Processeur Octa-Core - RAM 2 Go Extensible jusqu'à 4Go - Mémoire 16 Go - Android 13 - DCaméra Arrière : 5MP / Frontale : 2MP - Réseau 3G - Reconnaissance faciale - Batterie 3000 mAh - Couleur Noir - Garantie 1 an","https://www.tunisianet.com.tn/444799-large/smartphone-lesia-young-6-4go-16go-noir.jpg"
"1769331018-5","https://www.tunisianet.com.tn/596-smartphone-tunisie?page=40&order=product.price.desc","Smartphone Lesia Young 6 4Go /16Go  - Silver","https://www.tunisianet.com.tn/smartphone-tunisie/88989-smartphone-lesia-young-6-4go-16go-silver.html","Smartphone Lesia Young 6 4Go /16Go  - Silver","179,000 DT","Double SIM - Ecran 6"" - Processeur Octa-Core - RAM 2 Go Extensible jusqu'à 4Go - Mémoire 16 Go - Android 13 - DCaméra Arrière : 5MP / Frontale : 2MP - Réseau 3G - Reconnaissance faciale - Batterie 3000 mAh - Couleur Silver - Garantie 1 an","https://www.tunisianet.com.tn/444797-large/smartphone-lesia-young-6-4go-16go-silver.jpg"
"1769331021-6","https://www.tunisianet.com.tn/596-smartphone-tunisie?page=40&order=product.price.desc","Smartphone Lesia Young 2 4Go 32Go  -BLEU NUIT","https://www.tunisianet.com.tn/smartphone-tunisie/88990-smartphone-lesia-young-2-4go-32go-bleu-nuit.html","Smartphone Lesia Young 2 4Go 32Go  -BLEU NUIT","199,000 DT","Double SIM - Ecran 6.56"" HD+ IPS - Processeur Octa-Core - RAM 2 Go Extensible jusqu'à 4Go - Mémoire 32 Go - Système d’exploitation : Android - DCaméra Arrière : 8MP / Frontale : 5MP - 4G - Reconnaissance faciale - Capteurs d'empreintes digitales latérale - Batterie 5000 mAh - Fast Charge 18 W - Couleur Bleu - Garantie 1 an","https://www.tunisianet.com.tn/444831-large/smartphone-lesia-young-2-4go-32go-bleu-nuit.jpg"
"1769331089-7","https://www.tunisianet.com.tn/596-smartphone-tunisie?page=15&order=product.price.desc","Smartphone Lesia Young 2 4Go 32Go -VIOLET","https://www.tunisianet.com.tn/smartphone-tunisie/88999-smartphone-lesia-young-2-4go-32go-violet.html","Smartphone Lesia Young 2 4Go 32Go -VIOLET","199,000 DT","Double SIM - Ecran 6.56"" HD+ IPS - Processeur Octa-Core - RAM 2 Go Extensible jusqu'à 4Go - Mémoire 32 Go - Système d’exploitation : Android - DCaméra Arrière : 8MP / Frontale : 5MP - 4G - Reconnaissance faciale - Capteurs d'empreintes digitales latérale - Batterie 5000 mAh - Fast Charge 18 W - Couleur Violet - Garantie 1 an","https://www.tunisianet.com.tn/444829-large/smartphone-lesia-young-2-4go-32go-violet.jpg"
"1769331091-8","https://www.tunisianet.com.tn/596-smartphone-tunisie?page=15&order=product.price.desc","Smartphone Lesia Young 2 4Go 32Go -Vert","https://www.tunisianet.com.tn/smartphone-tunisie/89000-smartphone-lesia-young-2-4go-32go-vert.html","Smartphone Lesia Young 2 4Go 32Go -Vert","199,000 DT","Double SIM - Ecran 6.56"" HD+ IPS - Processeur Octa-Core - RAM 2 Go Extensible jusqu'à 4Go - Mémoire 32 Go - Système d’exploitation : Android - DCaméra Arrière : 8MP / Frontale : 5MP - 4G - Reconnaissance faciale - Capteurs d'empreintes digitales latérale - Batterie 5000 mAh - Fast Charge 18 W - Couleur Vert - Garantie 1 an","https://www.tunisianet.com.tn/444839-large/smartphone-lesia-young-2-4go-32go-vert.jpg"
"1769331094-9","https://www.tunisianet.com.tn/596-smartphone-tunisie?page=15&order=product.price.desc","Smartphone Lesia Young 3 2+2Go 32Go  -SKY BLUE","https://www.tunisianet.com.tn/smartphone-tunisie/89002-smartphone-lesia-young-3-22go-32go-sky-blue.html","Smartphone Lesia Young 3 2+2Go 32Go  -SKY BLUE","209,000 DT","Double SIM - Ecran 6.56"" HD+ IPS - Processeur Octa-Core - RAM 2 Go Extensible jusqu'à 4Go - Mémoire 32 Go - Système d’exploitation : Android 13 - DCaméra Arrière : 8MP / Frontale : 5MP - 4G - Reconnaissance faciale - Capteurs d'empreintes digitales latérale - Batterie 5000 mAh - Fast Charge 18 W - Couleur Bleu - Garantie 1 an","https://www.tunisianet.com.tn/444851-large/smartphone-lesia-young-3-22go-32go-sky-blue.jpg"
"1769331097-10","https://www.tunisianet.com.tn/596-smartphone-tunisie?page=15&order=product.price.desc","Smartphone Lesia Young 3 2+2Go 32Go  -BLEU NUIT","https://www.tunisianet.com.tn/smartphone-tunisie/89001-smartphone-lesia-young-3-22go-32go-bleu-nuit.html","Smartphone Lesia Young 3 2+2Go 32Go  -BLEU NUIT","209,000 DT","Double SIM - Ecran 6.56"" HD+ IPS - Processeur Octa-Core - RAM 2 Go Extensible jusqu'à 4Go - Mémoire 32 Go - Système d’exploitation : Android 13 - DCaméra Arrière : 8MP / Frontale : 5MP - 4G - Reconnaissance faciale - Capteurs d'empreintes digitales latérale - Batterie 5000 mAh - Fast Charge 18 W - Couleur Bleu - Garantie 1 an","https://www.tunisianet.com.tn/444846-large/smartphone-lesia-young-3-22go-32go-bleu-nuit.jpg"
"1769331099-11","https://www.tunisianet.com.tn/596-smartphone-tunisie?page=15&order=product.price.desc","Smartphone Lesia Young 3 2+2Go 32Go  -ROSE","https://www.tunisianet.com.tn/smartphone-tunisie/89003-smartphone-lesia-young-3-22go-32go-rose.html","Smartphone Lesia Young 3 2+2Go 32Go  -ROSE","209,000 DT","Double SIM - Ecran 6.56"" HD+ IPS - Processeur Octa-Core - RAM 2 Go Extensible jusqu'à 4Go - Mémoire 32 Go - Système d’exploitation : Android 13 - DCaméra Arrière : 8MP / Frontale : 5MP - 4G - Reconnaissance faciale - Capteurs d'empreintes digitales latérale - Batterie 5000 mAh - Fast Charge 18 W - Couleur Rose - Garantie 1 an","https://www.tunisianet.com.tn/444857-large/smartphone-lesia-young-3-22go-32go-rose.jpg"
"1769331101-12","https://www.tunisianet.com.tn/596-smartphone-tunisie?page=15&order=product.price.desc","Smartphone Lesia Young 9 / 6Go 32Go / Vert","https://www.tunisianet.com.tn/smartphone-tunisie/91881-smartphone-lesia-young-9-6go-32go-vert.html","Smartphone Lesia Young 9 / 6Go 32Go / Vert","219,000 DT","Double SIM - Ecran 6.56"" HD+ IPS - Processeur : SC7731E - RAM 6 Go - Mémoire 32 Go - Système d’exploitation : Android - Caméra Arrière : 8MP / Frontale : 5MP - Réseau 3G - Wifi, Bluetooth - Batterie 5000 mAh - Reconnaissance faciale - Couleur Vert - Garantie 1 an","https://www.tunisianet.com.tn/459881-large/smartphone-lesia-young-9-6go-32go-vert.jpg"
"1769331104-13","https://www.tunisianet.com.tn/596-smartphone-tunisie?page=15&order=product.price.desc","Smartphone Lesia Young 9 / 6Go 32Go / Bleu Foncé","https://www.tunisianet.com.tn/smartphone-tunisie/91882-smartphone-lesia-young-9-6go-32go-bleu-fonce.html","Smartphone Lesia Young 9 / 6Go 32Go / Bleu Foncé","219,000 DT","Double SIM - Ecran 6.56"" HD+ IPS - Processeur : SC7731E - RAM 6 Go - Mémoire 32 Go - Système d’exploitation : Android - Caméra Arrière : 8MP / Frontale : 5MP - Réseau 3G - Wifi, Bluetooth - Batterie 5000 mAh - Reconnaissance faciale - Couleur Bleu Foncé - Garantie 1 an","https://www.tunisianet.com.tn/459879-large/smartphone-lesia-young-9-6go-32go-bleu-fonce.jpg"
"1769331106-14","https://www.tunisianet.com.tn/596-smartphone-tunisie?page=15&order=product.price.desc","Téléphone Portable LOGICOM LYRA | 2+2Go / 32Go | Noir","https://www.tunisianet.com.tn/smartphone-tunisie/91038-telephone-portable-logicom-lyra-22go-32go-noir.html","Téléphone Portable LOGICOM LYRA | 2+2Go / 32Go | Noir","219,000 DT","Double SIM - Ecran 5.99"" IPS - Processeur Quad-core - RAM 2 Go Extensible jusqu'à 4Go - Mémoire 32 Go - Système d’exploitation : Android 14 - Caméra Arrière : 8MP / Frontale : 5MP - 4G - Capacité de Batterie 3000 mAh - Wifi, Bluetooth - Couleur Noir - Garantie 1 an","https://www.tunisianet.com.tn/455569-large/telephone-portable-logicom-lyra-22go-32go-noir.jpg"
"1769331109-15","https://www.tunisianet.com.tn/596-smartphone-tunisie?page=15&order=product.price.desc","Smartphone Iku A10S / 4G / 32Go / Blanc","https://www.tunisianet.com.tn/smartphone-tunisie/63887-smartphone-iku-a10s-4g-32go-blanc.html","Smartphone Iku A10S / 4G / 32Go / Blanc","229,000 DT","Double SIM - Ecran: 6.0"" HD - Processeur: Quad core - Système : Android 12 go - Mémoire RAM: 4 Go (2+2 ) - Stockage: 32 Go - Appareil Photo Arriére: 13 MP + 2 Mp, Appareil Photo Frontale: 5 MP - Capacité de Batterie: 4000 mAh - 4G - Wifi - Bluetooth - Lecteur d'empreinte Digitale - Couleur: Blanc - Garantie: 1 an","https://www.tunisianet.com.tn/299692-large/smartphone-iku-a10s-4g-32go-blanc.jpg"
"1769331111-16","https://www.tunisianet.com.tn/596-smartphone-tunisie?page=15&order=product.price.desc","Smartphone Itel A58 LITE A631W / 2 Go / 32 GO / Noir","https://www.tunisianet.com.tn/smartphone-tunisie/61304-smartphone-itel-a58-lite-a631w-2-go-32-go-noir.html","Smartphone Itel A58 LITE A631W / 2 Go / 32 GO / Noir","229,000 DT","Double SIM - Ecran 6.3"" - Processeur Quad Core - RAM 2 Go - Mémoire 32 Go - Android 11 Go Edition - Double Caméra: 5MP + QVGA (Arrière), 5MP (Frontale) - 3G - Wifi - Bluetooth - Lecteur d'empreintes digitales - Batterie 4000 mAh - Garantie 1 an","https://www.tunisianet.com.tn/284390-large/smartphone-itel-a58-lite-a631w-2-go-32-go-noir.jpg"
"1769331114-17","https://www.tunisianet.com.tn/596-smartphone-tunisie?page=15&order=product.price.desc","Téléphone Portable LOGICOM Vision | 3+3Go / 32Go | Noir","https://www.tunisianet.com.tn/smartphone-tunisie/91043-telephone-portable-logicom-vision-33go-32go-noir.html","Téléphone Portable LOGICOM Vision | 3+3Go / 32Go | Noir","239,000 DT","Double SIM - Ecran 6.5"" IPS HD+ - Processeur Quad-core - RAM 3 Go Extensible jusqu'à 6Go - Mémoire 32 Go - Système d’exploitation : Android 14 - Caméra Arrière : 16MP / Frontale : 8MP - 4G - Capacité de Batterie 4000 mAh - Wifi, Bluetooth - Couleur Noir - Garantie 1 an","https://www.tunisianet.com.tn/455593-large/telephone-portable-logicom-vision-33go-32go-noir.jpg"
"1769331116-18","https://www.tunisianet.com.tn/596-smartphone-tunisie?page=15&order=product.price.desc","Smartphone Itel A58 PRO / 4G / Double SIM / 2 Go / 32 Go / Cyan","https://www.tunisianet.com.tn/smartphone-tunisie/58452-smartphone-itel-a58-pro-4g-double-sim-2-go-32-go-cyan.html","Smartphone Itel A58 PRO / 4G / Double SIM / 2 Go / 32 Go / Cyan","249,000 DT","Ecran 6.6"" HD+ IPS TFT - Processeur Quad Core 1.3 Ghz - RAM 2 Go - Mémoire 32 Go - Android 11 (Edition Go) - Double Caméra Arrière 5 MP + QVGA - Caméra Frontale 5 MP - Reconnaissance Faciale - Empreintes Digitales - Batterie 4000 mAh - 4G - Wifi - GPS - Couleur Cyan - Garantie 1 an","https://www.tunisianet.com.tn/265563-large/smartphone-itel-a58-pro-4g-double-sim-2-go-32-go-cyan.jpg"
"1769331118-19","https://www.tunisianet.com.tn/596-smartphone-tunisie?page=15&order=product.price.desc","Smartphone Tecno Spark Go 2025 BG6M 2 + 2Go / 64 Go / Noir","https://www.tunisianet.com.tn/smartphone-tunisie/87976-smartphone-tecno-spark-go-2025-bg6m-2-2go-64-go-noir.html","Smartphone Tecno Spark Go 2025 BG6M 2 + 2Go / 64 Go / Noir","249,000 DT","Ecran 6.6"" pouces IPS LCD HD+ (720 x 1612 pixels) - Taux de Rafraîchissement 90 Hz - Processeur Octa-core Unisoc T606 (12 nm) - RAM 2Go extensible jusqu'à 4Go - Stockage 64 Go - Appareils Photos Arrière 13 MP - Appareil Photo Frontale 8 MP - Lecteur d'empreintes digitales - 4G - Wifi - GPS - Batterie 5000 mAh - Charge 10W, Type-C - Couleur Noir - Garantie 1 an","https://www.tunisianet.com.tn/439360-large/smartphone-tecno-spark-go-2025-bg6m-2-2go-64-go-noir.jpg"
"1769331121-20","https://www.tunisianet.com.tn/596-smartphone-tunisie?page=15&order=product.price.desc","Smartphone Tecno Spark Go 2025 BG6M 2 + 2Go / 64 Go / Gris","https://www.tunisianet.com.tn/smartphone-tunisie/87999-smartphone-tecno-spark-go-2025-bg6m-2-2go-64-go-gris.html","Smartphone Tecno Spark Go 2025 BG6M 2 + 2Go / 64 Go / Gris","249,000 DT","Ecran 6.6"" pouces IPS LCD HD+ (720 x 1612 pixels) - Taux de Rafraîchissement 90 Hz - Processeur Octa-core Unisoc T606 (12 nm) - RAM 2Go extensible jusqu'à 4Go - Stockage 64 Go - Appareils Photos Arrière 13 MP - Appareil Photo Frontale 8 MP - Lecteur d'empreintes digitales - 4G - Wifi - GPS - Batterie 5000 mAh - Charge 10W, Type-C - Couleur Gris - Garantie 1 an","https://www.tunisianet.com.tn/439364-large/smartphone-tecno-spark-go-2025-bg6m-2-2go-64-go-gris.jpg"
"1769331123-21","https://www.tunisianet.com.tn/596-smartphone-tunisie?page=15&order=product.price.desc","Smartphone Tecno Spark Go 2025 BG6M 2 + 2Go / 64 Go / Bleu","https://www.tunisianet.com.tn/smartphone-tunisie/87998-smartphone-tecno-spark-go-2025-bg6m-2-2go-64-go-bleu.html","Smartphone Tecno Spark Go 2025 BG6M 2 + 2Go / 64 Go / Bleu","249,000 DT","Ecran 6.6"" pouces IPS LCD HD+ (720 x 1612 pixels) - Taux de Rafraîchissement 90 Hz - Processeur Octa-core Unisoc T606 (12 nm) - RAM 2Go extensible jusqu'à 4Go - Stockage 64 Go - Appareils Photos Arrière 13 MP - Appareil Photo Frontale 8 MP - Lecteur d'empreintes digitales - 4G - Wifi - GPS - Batterie 5000 mAh - Charge 10W, Type-C - Couleur Bleu - Garantie 1 an","https://www.tunisianet.com.tn/439365-large/smartphone-tecno-spark-go-2025-bg6m-2-2go-64-go-bleu.jpg"
"1769331125-22","https://www.tunisianet.com.tn/596-smartphone-tunisie?page=15&order=product.price.desc","Smartphone Itel A58 PRO / 4G / Double SIM / 2 Go / 32 Go / Noir","https://www.tunisianet.com.tn/smartphone-tunisie/58451-smartphone-itel-a58-pro-4g-double-sim-2-go-32-go-noir.html","Smartphone Itel A58 PRO / 4G / Double SIM / 2 Go / 32 Go / Noir","249,000 DT","Ecran 6.6"" HD+ IPS TFT - Processeur Quad Core 1.3 Ghz - RAM 2 Go - Mémoire 32 Go - Android 11 (Edition Go) - Double Caméra Arrière 5 MP + QVGA - Caméra Frontale 5 MP - Reconnaissance Faciale - Empreintes Digitales - Batterie 4000 mAh - 4G - Wifi - GPS - Couleur Noir  - Garantie 1 an","https://www.tunisianet.com.tn/265561-large/smartphone-itel-a58-pro-4g-double-sim-2-go-32-go-noir.jpg"
"1769331128-23","https://www.tunisianet.com.tn/596-smartphone-tunisie?page=15&order=product.price.desc","Smartphone Tecno Spark Go 2025 BG6M 2 + 2Go / 64 Go / Blanc","https://www.tunisianet.com.tn/smartphone-tunisie/88000-smartphone-tecno-spark-go-2025-bg6m-2-2go-64-go-blanc.html","Smartphone Tecno Spark Go 2025 BG6M 2 + 2Go / 64 Go / Blanc","249,000 DT","Ecran 6.6"" pouces IPS LCD HD+ (720 x 1612 pixels) - Taux de Rafraîchissement 90 Hz - Processeur Octa-core Unisoc T606 (12 nm) - RAM 2Go extensible jusqu'à 4Go - Stockage 64 Go - Appareils Photos Arrière 13 MP - Appareil Photo Frontale 8 MP - Lecteur d'empreintes digitales - 4G - Wifi - GPS - Batterie 5000 mAh - Charge 10W, Type-C - Couleur Blanc - Garantie 1 an","https://www.tunisianet.com.tn/439362-large/smartphone-tecno-spark-go-2025-bg6m-2-2go-64-go-blanc.jpg"
"1769331132-24","https://www.tunisianet.com.tn/596-smartphone-tunisie?page=15&order=product.price.desc","Smartphone TCL 403 / 4G  / 2 Go / 32 Go / Mauve","https://www.tunisianet.com.tn/smartphone-tunisie/64042-smartphone-tcl-403-4g-2-go-32-go-mauve.html","Smartphone TCL 403 / 4G  / 2 Go / 32 Go / Mauve","249,000 DT","Dual SIM - 6.0"" IPS TFT - Processeur Mediatek MT6761 Helio A22, Quad-core 2.0 GHz - Android 12 - RAM 2 Go - Mémoire 32 Go - Appareil Photo Arriére:  8MP et Frontale: 5 MP f/2.8 - 4G - Wifi - Bluetooth 5.0 - Batterie 3000 mAh - Couleur Mauve - Garantie 1 an","https://www.tunisianet.com.tn/300821-large/smartphone-tcl-403-4g-2-go-32-go-mauve.jpg"
"1769331135-25","https://www.tunisianet.com.tn/596-smartphone-tunisie?page=15&order=product.price.desc","Smartphone ZTE A33S / 4 Go / 32 Go / Bleu","https://www.tunisianet.com.tn/smartphone-tunisie/73692-smartphone-zte-a33s-4-go-32-go-bleu.html","Smartphone ZTE A33S / 4 Go / 32 Go / Bleu","249,000 DT","Double SIM - Écran LCD IPS 6.3"" - Résolution: HD+ (720 x 1600 px) - Processeur:  Spreadtrum Unisoc SC9863A Octa-Core, 28 nm - GPU: PowerVR GE8322 - RAM 2 Go (up to 4Go) - Stockage 32 Go - Slot pour SD carte - Caméra arrière: 8 Mpx - Flash LED - Caméra Selfie: 5 Mpx - Connectivité 4G - Wi-Fi - Bluetooth 4.2 - USB Type C - Capacité Batterie: 4000 mAh (Li-Polymer) - Charge rapide 5.0W - Système d'exploitation: Android 12 - Couleur Bleu - Garantie 15 Mois Avec écouteur + chargeur + etui","https://www.tunisianet.com.tn/360075-large/smartphone-zte-a33s-4-go-32-go-bleu.jpg"
"1769331141-26","https://www.tunisianet.com.tn/596-smartphone-tunisie?page=15&order=product.price.desc","Smartphone ITEL A60S 2Go / 64Go / VERT","https://www.tunisianet.com.tn/smartphone-tunisie/66080-smartphone-itel-a60s-2go-64go-vert.html","Smartphone ITEL A60S 2Go / 64Go / VERT","249,000 DT","Double Sim - Écran 6.6"" HD+ waterdrop - Processeur: Octa Core - Mémoire RAM: 2Go - Stockage: 64Go - Appareil Photo Arrière: AI 8.0MP - Appareil Photo Avant: 5.0 MP - Connectivité: 4G, Wifi et Bluetooth - Capacité de Batterie: 5000mAh - Empreinte digitale - Couleur: Vert - Garantie 1 an","https://www.tunisianet.com.tn/312274-large/smartphone-itel-a60s-2go-64go-vert.jpg"
"1769331144-27","https://www.tunisianet.com.tn/596-smartphone-tunisie?page=15&order=product.price.desc","Smartphone ITEL A60S 2Go / 64Go / Noir","https://www.tunisianet.com.tn/smartphone-tunisie/66081-smartphone-itel-a60s-2go-64go-vert.html","Smartphone ITEL A60S 2Go / 64Go / Noir","249,000 DT","Double Sim - Écran 6.6"" HD+ waterdrop - Processeur: Octa Core - Mémoire RAM: 2Go - Stockage: 64Go - Appareil Photo Arrière: AI 8.0MP - Appareil Photo Avant: 5.0 MP - Connectivité: 4G, Wifi et Bluetooth - Capacité de Batterie: 5000mAh - Empreinte digitale - Couleur: Noir - Garantie 1 an","https://www.tunisianet.com.tn/312092-large/smartphone-itel-a60s-2go-64go-vert.jpg"
"1769331146-28","https://www.tunisianet.com.tn/596-smartphone-tunisie?page=15&order=product.price.desc","Smartphone Infinix SMART 10 4G / 3 Go / 64 Go / Silver","https://www.tunisianet.com.tn/smartphone-tunisie/87268-smartphone-infinix-smart-10-4g-3-go-64-go-silver.html","Smartphone Infinix SMART 10 4G / 3 Go / 64 Go / Silver","265,000 DT","Double SIM - Écran LCD IPS 6.67"" (720 x 1600 px), 120 Hz - Processeur Unisoc T7250 (12 nm), Octa-core (2x1,8 GHz Cortex-A75 et 6x1,6 GHz Cortex-A55) - GPU : Mali-G57 MP1 - RAM 3 Go - Stockage : 64 Go - Caméra Arrière : 8 MP, f/2.0, (grand angle) - Caméra Avant : 8 MP - Flash double LED, panorama - Capacité Batterie : 5000 mAh - Chargement Rapide 15 W - Réseau : 4G - Wifi, Bluetooth - étanche à la poussière et à l'eau : IP64 - Système d'exploitation : Android 15 - Couleur Silver - Garantie 1 an","https://www.tunisianet.com.tn/435905-large/smartphone-infinix-smart-10-4g-3-go-64-go-silver.jpg"
"1769331149-29","https://www.tunisianet.com.tn/596-smartphone-tunisie?page=15&order=product.price.desc","Smartphone Infinix SMART 10 4G / 3 Go / 64 Go / Gold","https://www.tunisianet.com.tn/smartphone-tunisie/87269-smartphone-infinix-smart-10-4g-3-go-64-go-gold.html","Smartphone Infinix SMART 10 4G / 3 Go / 64 Go / Gold","265,000 DT","Double SIM - Écran LCD IPS 6.67"" (720 x 1600 px), 120 Hz - Processeur Unisoc T7250 (12 nm), Octa-core (2x1,8 GHz Cortex-A75 et 6x1,6 GHz Cortex-A55) - GPU : Mali-G57 MP1 - RAM 3 Go - Stockage : 64 Go - Caméra Arrière : 8 MP, f/2.0, (grand angle) - Caméra Avant : 8 MP - Flash double LED, panorama - Capacité Batterie : 5000 mAh - Chargement Rapide 15 W - Réseau : 4G - Wifi, Bluetooth - étanche à la poussière et à l'eau : IP64 - Système d'exploitation : Android 15 - Couleur Gold - Garantie 1 an","https://www.tunisianet.com.tn/435907-large/smartphone-infinix-smart-10-4g-3-go-64-go-gold.jpg"
"1769331151-30","https://www.tunisianet.com.tn/596-smartphone-tunisie?page=15&order=product.price.desc","Smartphone Infinix SMART 10 4G / 3 Go / 64 Go / Bleu","https://www.tunisianet.com.tn/smartphone-tunisie/87267-smartphone-infinix-smart-10-4g-3-go-64-go-bleu.html","Smartphone Infinix SMART 10 4G / 3 Go / 64 Go / Bleu","265,000 DT","Double SIM - Écran LCD IPS 6.67"" (720 x 1600 px), 120 Hz - Processeur Unisoc T7250 (12 nm), Octa-core (2x1,8 GHz Cortex-A75 et 6x1,6 GHz Cortex-A55) - GPU : Mali-G57 MP1 - RAM 3 Go - Stockage : 64 Go - Caméra Arrière : 8 MP, f/2.0, (grand angle) - Caméra Avant : 8 MP - Flash double LED, panorama - Capacité Batterie : 5000 mAh - Chargement Rapide 15 W - Réseau : 4G - Wifi, Bluetooth - étanche à la poussière et à l'eau : IP64 - Système d'exploitation : Android 15 - Couleur Bleu - Garantie 1 an","https://www.tunisianet.com.tn/435898-large/smartphone-infinix-smart-10-4g-3-go-64-go-bleu.jpg"
"1769331156-31","https://www.tunisianet.com.tn/596-smartphone-tunisie?page=14&order=product.price.desc","Smartphone Infinix SMART 10 4G / 3 Go / 64 Go / Noir","https://www.tunisianet.com.tn/smartphone-tunisie/87258-smartphone-infinix-smart-10-4g-3-go-64-go-noir.html","Smartphone Infinix SMART 10 4G / 3 Go / 64 Go / Noir","265,000 DT","Double SIM - Écran LCD IPS 6.67"" (720 x 1600 px), 120 Hz - Processeur Unisoc T7250 (12 nm), Octa-core (2x1,8 GHz Cortex-A75 et 6x1,6 GHz Cortex-A55) - GPU : Mali-G57 MP1 - RAM 3 Go - Stockage : 64 Go - Caméra Arrière : 8 MP, f/2.0, (grand angle) - Caméra Avant : 8 MP - Flash double LED, panorama - Capacité Batterie : 5000 mAh - Chargement Rapide 15 W - Réseau : 4G - Wifi, Bluetooth - étanche à la poussière et à l'eau : IP64 - Système d'exploitation : Android 15 - Couleur Noir - Garantie 1 an","https://www.tunisianet.com.tn/435892-large/smartphone-infinix-smart-10-4g-3-go-64-go-noir.jpg"
"1769331159-32","https://www.tunisianet.com.tn/596-smartphone-tunisie?page=14&order=product.price.desc","SMARTPHONE REALME NOTE 60X  3/64G / Vert","https://www.tunisianet.com.tn/smartphone-tunisie/87881-smartphone-realme-note-60x-364g-vert.html","SMARTPHONE REALME NOTE 60X  3/64G / Vert","269,000 DT","Double SIM - Écran 6.74"" HD+ (720x 1600Pixels), 90Hz - Processeur  : Unisoc Tiger T612 (12 nm) Octa Core - Systéme d'exploitation : Android 14 - Mémoire RAM : 3 Go - Stockage : 64 Go - Appareil Photo Arriére : 8.0 MP - Appareil Photo Frontale : 5.0 MP - Réseau 4G - Connectivité : Wifi, Bluetooth 5.0 - Batterie : 5000 mAh - Charge rapide 10W - Résistance à la poussière et à l'eau IP54 - Couleur Vert - Garantie 1 an","https://www.tunisianet.com.tn/438713-large/smartphone-realme-note-60x-364g-vert.jpg"
"1769331161-33","https://www.tunisianet.com.tn/596-smartphone-tunisie?page=14&order=product.price.desc","SMARTPHONE REALME NOTE 60X  3/64G / Noir","https://www.tunisianet.com.tn/smartphone-tunisie/87880-smartphone-realme-note-60x-364g-noir.html","SMARTPHONE REALME NOTE 60X  3/64G / Noir","269,000 DT","Double SIM - Écran 6.74"" HD+ (720x 1600Pixels), 90Hz - Processeur  : Unisoc Tiger T612 (12 nm) Octa Core - Systéme d'exploitation : Android 14 - Mémoire RAM : 3 Go - Stockage : 64 Go - Appareil Photo Arriére : 8.0 MP - Appareil Photo Frontale : 5.0 MP - Réseau 4G - Connectivité : Wifi, Bluetooth 5.0 - Batterie : 5000 mAh - Charge rapide 10W - Résistance à la poussière et à l'eau IP54 - Couleur Noir - Garantie 1 an","https://www.tunisianet.com.tn/438714-large/smartphone-realme-note-60x-364g-noir.jpg"
